5023739,Signature,14,NULL,-1,10,NULL,0
5023376,Dacia,14,NULL,-1,10,NULL,0
5020048,Ice hockey,14,NULL,-1,10,NULL,0
5017182,Krishna,14,NULL,-1,10,NULL,0
5015558,Analytical chemistry,14,NULL,-1,10,NULL,0
5015162,Organic chemistry,14,NULL,-1,10,NULL,0
5014127,Hindu mythology,14,NULL,-1,10,NULL,0
5012598,NATO,14,NULL,-1,10,NULL,0
5011928,Dogs,14,NULL,-1,10,NULL,0
5011850,0,14,NULL,-1,10,NULL,0
5011728,Electronics,14,NULL,-1,10,NULL,0
5009698,Conservatism,14,NULL,-1,10,NULL,0
5009658,Lead,14,NULL,-1,10,NULL,0
5009060,Astatine,14,NULL,-1,10,NULL,0
5008714,Astrobiology,14,NULL,-1,10,NULL,0
5008594,Genetics,14,NULL,-1,10,NULL,0
5007983,Ecology,14,NULL,-1,10,NULL,0
5007974,Weapons of mass destruction,14,NULL,-1,10,NULL,0
5007905,Spaceflight,14,NULL,-1,10,NULL,0
5006315,Electromagnetism,14,NULL,-1,10,NULL,0
5005992,Water,14,NULL,-1,10,NULL,0
5005681,Discrimination,14,NULL,-1,10,NULL,0
5005236,Ice,14,NULL,-1,10,NULL,0
5004630,Christian music,14,NULL,-1,10,NULL,0
5004468,The Sims,14,NULL,-1,10,NULL,0
5004220,Capital punishment,14,NULL,-1,10,NULL,0
5003812,New Zealand,14,NULL,-1,10,NULL,0
5003763,Jainism,14,NULL,-1,10,NULL,0
5003276,Indonesia,14,NULL,-1,10,1,0
5002627,Creationism,14,NULL,-1,10,NULL,0
5002460,Donald Duck,14,NULL,-1,10,NULL,0
5002437,LGBT,14,NULL,-1,10,NULL,0
5002312,Australia,14,NULL,-1,10,NULL,0
5001686,Martin Luther,14,NULL,-1,10,NULL,0
5000641,Oceania,14,NULL,-1,10,NULL,0
5000638,Management,14,NULL,-1,10,NULL,0
5000259,Libertarianism,14,NULL,-1,10,NULL,0
5000228,Pornography,14,NULL,-1,10,NULL,0
4998539,Pokémon,14,NULL,-1,10,NULL,0
4998069,Book of Mormon,14,NULL,-1,10,NULL,0
4996708,Alternative medicine,14,NULL,-1,10,NULL,0
4996411,Communism,14,NULL,-1,10,1,0
4996092,Aviation,14,NULL,-1,10,NULL,0
4995941,Algebra,14,NULL,-1,10,1,0
4994973,Volleyball,14,NULL,-1,10,NULL,0
4994877,Basketball,14,NULL,-1,10,NULL,0
4994444,Netball,14,NULL,-1,10,NULL,0
4994385,Snooker,14,NULL,-1,10,NULL,0
4993562,Artificial intelligence,14,NULL,-1,10,1,0
4993189,Anarchism,14,NULL,-1,10,1,0
4992877,Privacy,14,NULL,-1,10,1,0
4992035,Economics,14,NULL,-1,10,NULL,0
4991980,Aesthetics,14,NULL,-1,10,NULL,0
4991975,Cosmology,14,NULL,-1,10,NULL,0
4991963,Ethics,14,NULL,-1,10,1,0
4991788,Weather,14,NULL,-1,10,NULL,0
4991481,Theology,14,NULL,-1,10,NULL,0
4991406,Gender,14,NULL,-1,10,1,0
4991386,Saints,14,NULL,-1,10,NULL,0
4991059,Glossaries,14,NULL,-1,10,NULL,0
12833868,Coldplay,14,NULL,-1,9,NULL,0
12833804,The Police,14,NULL,-1,9,NULL,0
12833792,The Kinks,14,NULL,-1,9,NULL,0
12752088,Aztec mythology,14,NULL,-1,9,NULL,0
12751903,The X-Files,14,NULL,-1,9,NULL,0
12751853,Copyright,14,NULL,-1,9,NULL,0
12751336,Orissa,14,NULL,-1,9,NULL,0
12749853,IRC,14,NULL,-1,9,NULL,0
12749550,Images,14,NULL,-1,9,NULL,0
12748830,Timeline,14,NULL,-1,9,NULL,0
12743623,Jay-Z,14,NULL,-1,9,NULL,0
12743499,USA,14,NULL,-1,9,NULL,0
12741503,RPG,14,NULL,-1,9,NULL,0
12735458,PROD,14,NULL,-1,9,NULL,0
12733558,Iron Maiden,14,NULL,-1,9,NULL,0
12732451,Media,14,NULL,-1,9,NULL,0
12720635,Autobiography,14,NULL,-1,9,NULL,0
12720597,Movies,14,NULL,-1,9,NULL,0
12719540,UAE,14,NULL,-1,9,NULL,0
12717740,Categorization,14,NULL,-1,9,NULL,0
12716691,Beyoncé Knowles,14,NULL,-1,9,NULL,0
12714678,Universe,14,NULL,-1,9,NULL,0
12714450,Pondicherry,14,NULL,-1,9,NULL,0
12710557,UK,14,NULL,-1,9,NULL,0
12707443,TV,14,NULL,-1,9,NULL,0
12698869,5,14,NULL,-1,9,NULL,0
12698868,6,14,NULL,-1,9,NULL,0
12698865,7,14,NULL,-1,9,NULL,0
12698864,8,14,NULL,-1,9,NULL,0
12672655,EuroVision,0,NULL,-1,9,NULL,0
12333441,Bridge,14,NULL,-1,9,NULL,0
12333235,Palestine,14,NULL,-1,9,NULL,0
12333102,Victoria,14,NULL,-1,9,NULL,0
12333096,Bremen,14,NULL,-1,9,NULL,0
12333026,Hyderabad,14,NULL,-1,9,NULL,0
12332995,Princeton,14,NULL,-1,9,NULL,0
12332879,Spam,14,NULL,-1,9,NULL,0
12332771,Capital,14,NULL,-1,9,NULL,0
12332716,Columbia,14,NULL,-1,9,NULL,0
12332417,CAM,14,NULL,-1,9,NULL,0
12244038,Protest the Hero,14,NULL,-1,9,NULL,0
12141755,Jay-Z,0,NULL,-1,9,NULL,0
12064509,Hatnote,0,NULL,-1,9,NULL,0
12062902,AI,0,NULL,-1,9,NULL,0
12062896,US,0,NULL,-1,9,NULL,0
12062574,Usa,0,NULL,-1,9,NULL,0
12061059,TV,0,NULL,-1,9,NULL,0
12059968,UK,0,NULL,-1,9,NULL,0
12058913,UAE,0,NULL,-1,9,NULL,0
12058005,IRC,0,NULL,-1,9,NULL,0
12054565,ISS,0,NULL,-1,9,NULL,0
12054515,IPA,0,NULL,-1,9,NULL,0
12052614,URL,0,NULL,-1,9,NULL,0
12050503,PAGE,0,NULL,-1,9,NULL,0
12035375,ﬂ,0,NULL,-1,9,NULL,0
12020196,Beyoncé Knowles,0,NULL,-1,9,NULL,0
12014115,Disambiguation,0,NULL,-1,9,NULL,0
11912037,Movies,0,NULL,-1,9,NULL,0
11810577,Slipknot,0,NULL,-1,9,NULL,0
11799853,Portals,14,NULL,-1,9,NULL,0
11795496,Wikipedia FAQ,14,NULL,-1,9,NULL,0
11635710,Oss,14,NULL,-1,9,NULL,0
11418240,Calvinism,14,NULL,-1,9,NULL,0
11304401,Primates,14,NULL,-1,9,NULL,0
11295088,Mammals,14,NULL,-1,9,NULL,0
11294271,Reptiles,14,NULL,-1,9,NULL,0
11216499,Insects,14,NULL,-1,9,NULL,0
10774193,Football in England,14,NULL,-1,9,NULL,0
10397691,Death metal,14,NULL,-1,9,NULL,0
10299280,Euroleague,14,NULL,-1,9,NULL,0
10206076,Purdue University,14,NULL,-1,9,NULL,0
9834108,Sydney,14,NULL,-1,9,NULL,0
9834105,Melbourne,14,NULL,-1,9,NULL,0
9796796,EuroLeague,0,NULL,-1,9,NULL,0
9790110,Dream Theater,0,NULL,-1,9,NULL,0
9763475,University of Houston,14,NULL,-1,9,NULL,0
9762915,Houston,14,NULL,-1,9,NULL,0
9695815,"Austin, Texas",14,NULL,-1,9,NULL,0
9651614,Karachi,14,NULL,-1,9,NULL,0
9643392,Syracuse University,14,NULL,-1,9,NULL,0
9637076,Baltimore,14,NULL,-1,9,NULL,0
9631895,Korn,14,NULL,-1,9,NULL,0
9587264,Oss,0,NULL,-1,9,NULL,0
9584040,Syracuse University,0,NULL,-1,9,NULL,0
9536560,Mediaș,0,NULL,-1,9,NULL,0
9401319,Brown University,14,NULL,-1,9,NULL,0
9371983,FC Barcelona,14,NULL,-1,9,NULL,0
9358734,Pearl Jam,0,NULL,-1,9,NULL,0
9317003,Vancouver,14,NULL,-1,9,NULL,0
9313203,Pondicherry,0,NULL,-1,9,NULL,0
9275329,Sussex,14,NULL,-1,9,NULL,0
9241347,Aerosmith,0,NULL,-1,9,NULL,0
9225777,Classical guitar,14,NULL,-1,9,NULL,0
9218954,Korn,0,NULL,-1,9,NULL,0
9213522,Lancashire,14,NULL,-1,9,NULL,0
9210723,Protest the Hero,0,NULL,-1,9,NULL,0
9122871,Vaughan,14,NULL,-1,9,NULL,0
8989596,Magnapop,0,NULL,-1,9,NULL,0
8954093,The Kinks,0,NULL,-1,9,NULL,0
8798365,Caps,14,NULL,-1,9,NULL,0
8795751,Dash,0,NULL,-1,9,NULL,0
8790746,Backstreet Boys,0,NULL,-1,9,NULL,0
8787544,Hobart,14,NULL,-1,9,NULL,0
8778447,Death metal,0,NULL,-1,9,NULL,0
8767297,The Police,0,NULL,-1,9,NULL,0
8670744,Hobart,0,NULL,-1,9,NULL,0
8654139,Vancouver,0,NULL,-1,9,NULL,0
8649966,Coldplay,0,NULL,-1,9,NULL,0
8645055,A-League,14,NULL,-1,9,NULL,0
8626814,G-Unit Records,0,NULL,-1,9,NULL,0
8583868,FC Barcelona,0,NULL,-1,9,NULL,0
8469934,Purdue University,0,NULL,-1,9,NULL,0
8296430,Sydney,0,NULL,-1,9,NULL,0
8196989,Shenzhen,14,NULL,-1,9,NULL,0
8167571,F,0,NULL,-1,9,NULL,0
8141954,A-League,0,NULL,-1,9,NULL,0
8128658,Brown University,0,NULL,-1,9,NULL,0
8118520,Iron maiden,0,NULL,-1,9,NULL,0
8047304,Calvinism,0,NULL,-1,9,NULL,0
8046485,Walmart,14,NULL,-1,9,NULL,0
8033272,Cat,0,NULL,-1,9,NULL,0
7985419,Pope John Paul II,14,NULL,-1,9,NULL,0
7787090,"Hamilton, Ontario",14,NULL,-1,9,NULL,0
7735668,Walmart,0,NULL,-1,9,NULL,0
7721600,Classical guitar,0,NULL,-1,9,NULL,0
7653365,Primates,0,NULL,-1,9,NULL,0
7628342,Bremen,0,NULL,-1,9,NULL,0
7510559,C++,14,NULL,-1,9,NULL,0
7479589,Pixar,14,NULL,-1,9,NULL,0
7479170,Pixar,0,NULL,-1,9,NULL,0
7456955,WikiProject,0,NULL,-1,9,NULL,0
7369213,C++,0,NULL,-1,9,NULL,0
7224944,Nina Simone,0,NULL,-1,9,NULL,0
7113286,Lancashire,0,NULL,-1,9,NULL,0
7112194,Bob Marley,0,NULL,-1,9,NULL,0
7099928,The Phantom,0,NULL,-1,9,NULL,0
7042501,Devo,0,NULL,-1,9,NULL,0
6967388,Reference desk,0,NULL,-1,9,NULL,0
6967035,Citation,0,NULL,-1,9,NULL,0
6954423,The X-Files,0,NULL,-1,9,NULL,0
6922038,Whitney Houston,0,NULL,-1,9,NULL,0
6919373,Bridge,0,NULL,-1,9,NULL,0
6917045,House,0,NULL,-1,9,NULL,0
6913671,Shenzhen,0,NULL,-1,9,NULL,0
6886843,Aztec mythology,0,NULL,-1,9,NULL,0
6880074,Marvin Gaye,0,NULL,-1,9,NULL,0
6879706,Sorting,0,NULL,-1,9,NULL,0
6834274,Meghan Trainor,0,NULL,-1,9,NULL,0
6823083,Jay Sean,0,NULL,-1,9,NULL,0
6741715,Phil Collins,0,NULL,-1,9,NULL,0
6736653,Brandy Norwood,0,NULL,-1,9,NULL,0
6680006,Diana Ross,0,NULL,-1,9,NULL,0
6518146,Luis Miguel,0,NULL,-1,9,NULL,0
6492782,Dannii Minogue,0,NULL,-1,9,NULL,0
6471662,Cher,0,NULL,-1,9,NULL,0
6348295,Kelly Clarkson,0,NULL,-1,9,NULL,0
6335963,Kesha,0,NULL,-1,9,NULL,0
6305318,Taylor Swift,0,NULL,-1,9,NULL,0
6263431,Jessica Simpson,0,NULL,-1,9,NULL,0
6188876,Tinchy Stryder,0,NULL,-1,9,NULL,0
6184765,Hans Zimmer,0,NULL,-1,9,NULL,0
6075340,Purge,0,NULL,-1,9,NULL,0
6045099,Documentation,0,NULL,-1,9,NULL,0
6003765,Cam,0,NULL,-1,9,NULL,0
5953428,Fergie,0,NULL,-1,9,NULL,0
5944211,Timeline,0,NULL,-1,9,NULL,0
5928069,Twilight,0,NULL,-1,9,NULL,0
5908031,Baltimore,0,NULL,-1,9,NULL,0
5900142,Copyright,0,NULL,-1,9,NULL,0
5893502,Pope John Paul II,0,NULL,-1,9,NULL,0
5887106,Universe,0,NULL,-1,9,NULL,0
5877871,Stephen Hawking,0,NULL,-1,9,NULL,0
5872032,Paula Abdul,0,NULL,-1,9,NULL,0
5859224,Dino,0,NULL,-1,9,NULL,0
5855042,Houston,0,NULL,-1,9,NULL,0
5853882,"Austin, Texas",0,NULL,-1,9,NULL,0
5849282,Karachi,0,NULL,-1,9,NULL,0
5849201,Hyderabad,0,NULL,-1,9,NULL,0
5849104,Melbourne,0,NULL,-1,9,NULL,0
5840953,Glossary,0,NULL,-1,9,NULL,0
5839691,Categorization,0,NULL,-1,9,NULL,0
5834421,Millennium,0,NULL,-1,9,NULL,0
5833912,Autobiography,0,NULL,-1,9,NULL,0
5771645,Nick Clegg,14,NULL,-1,9,NULL,0
5745056,Metalocalypse,14,NULL,-1,9,NULL,0
5744391,California,14,NULL,-1,9,NULL,0
5744348,Connecticut,14,NULL,-1,9,NULL,0
5744311,Missouri,14,NULL,-1,9,NULL,0
5744258,Minnesota,14,NULL,-1,9,NULL,0
5744200,Nebraska,14,NULL,-1,9,NULL,0
5744179,New Hampshire,14,NULL,-1,9,NULL,0
5744153,New Mexico,14,NULL,-1,9,NULL,0
5744130,Maine,14,NULL,-1,9,NULL,0
5744048,Michigan,14,NULL,-1,9,NULL,0
5744027,Arizona,14,NULL,-1,9,NULL,0
5743861,Idaho,14,NULL,-1,9,NULL,0
5743832,North Dakota,14,NULL,-1,9,NULL,0
5743808,Wisconsin,14,NULL,-1,9,NULL,0
5743772,South Dakota,14,NULL,-1,9,NULL,0
5743662,New Jersey,14,NULL,-1,9,NULL,0
5743630,Ohio,14,NULL,-1,9,NULL,0
5743593,Maryland,14,NULL,-1,9,NULL,0
5743527,Montana,14,NULL,-1,9,NULL,0
5737451,Zagreb,14,NULL,-1,9,NULL,0
5736866,North Carolina,14,NULL,-1,9,NULL,0
5736830,Tennessee,14,NULL,-1,9,NULL,0
5736815,Alabama,14,NULL,-1,9,NULL,0
5736642,Mumbai,14,NULL,-1,9,NULL,0
5715557,Cincinnati,14,NULL,-1,9,NULL,0
5691137,Emo,14,NULL,-1,9,NULL,0
5684057,Wikimedia,14,NULL,-1,9,NULL,0
5679852,New Orleans,14,NULL,-1,9,NULL,0
5679829,Philadelphia,14,NULL,-1,9,NULL,0
5679720,Ios,14,NULL,-1,9,NULL,0
5671614,Eggs,14,NULL,-1,9,NULL,0
5669467,Coca-Cola,14,NULL,-1,9,NULL,0
5656799,West Virginia,14,NULL,-1,9,NULL,0
5656230,Oklahoma,14,NULL,-1,9,NULL,0
5563909,Maya Angelou,14,NULL,-1,9,NULL,0
5552478,NASDAQ,14,NULL,-1,9,NULL,0
5526753,United States Air Force,14,NULL,-1,9,NULL,0
5511057,Paris,14,NULL,-1,9,NULL,0
5505951,Malacca,14,NULL,-1,9,NULL,0
5492324,Dubai,14,NULL,-1,9,NULL,0
5491914,Odisha,14,NULL,-1,9,NULL,0
5491627,Goa,14,NULL,-1,9,NULL,0
5487863,Tamil,14,NULL,-1,9,NULL,0
5469501,Edgar Allan Poe,14,NULL,-1,9,NULL,0
5455467,Joseph Smith,14,NULL,-1,9,NULL,0
5449730,24,14,NULL,-1,9,NULL,0
5437563,Apple Inc.,14,NULL,-1,9,1,0
5436463,Lutheranism,14,NULL,-1,9,NULL,0
5423799,Belgrade,14,NULL,-1,9,NULL,0
5422925,Islamabad,14,NULL,-1,9,NULL,0
5405048,New Brunswick,14,NULL,-1,9,NULL,0
5404972,Manitoba,14,NULL,-1,9,NULL,0
5401617,Tokyo,14,NULL,-1,9,NULL,0
5397927,New South Wales,14,NULL,-1,9,NULL,0
5392958,CNN,14,NULL,-1,9,NULL,0
5390633,Uruguay,14,NULL,-1,9,NULL,0
5390516,Venezuela,14,NULL,-1,9,NULL,0
5389805,Ankara,14,NULL,-1,9,NULL,0
5382416,Quebec,14,NULL,-1,9,NULL,0
5382124,Isle of Man TT,14,NULL,-1,9,NULL,0
5374213,Formula One,14,NULL,-1,9,NULL,0
5363268,Isle of Wight,14,NULL,-1,9,NULL,0
5362176,Dorset,14,NULL,-1,9,NULL,0
5362142,Cornwall,14,NULL,-1,9,NULL,0
5361867,North East England,14,NULL,-1,9,NULL,0
5359265,Amiga,14,NULL,-1,9,NULL,0
5356041,Spartacus,14,NULL,-1,9,NULL,0
5343240,Hannibal,14,NULL,-1,9,NULL,0
5343116,Country music,14,NULL,-1,9,NULL,0
5331572,Methodism,14,NULL,-1,9,NULL,0
5325552,Rivers,14,NULL,-1,9,NULL,0
5324311,Suriname,14,NULL,-1,9,NULL,0
5314735,Disney's Animal Kingdom,14,NULL,-1,9,NULL,0
5311848,AOL,14,NULL,-1,9,NULL,0
5296548,Girls' Generation,14,NULL,-1,9,NULL,0
5294170,Tea,14,NULL,-1,9,NULL,0
5292197,History of China,14,NULL,-1,9,NULL,0
5275880,International trade,14,NULL,-1,9,NULL,0
5275450,Ham,14,NULL,-1,9,NULL,0
5269614,Public transport,14,NULL,-1,9,NULL,0
5260987,Amateur radio,14,NULL,-1,9,NULL,0
5247820,X-Men,14,NULL,-1,9,NULL,0
5244475,Anime,14,NULL,-1,9,1,0
5243254,Xbox,14,NULL,-1,9,NULL,0
5228071,Dragonlance,14,NULL,-1,9,NULL,0
5226917,Military history of Canada,14,NULL,-1,9,NULL,0
5226864,Climbing,14,NULL,-1,9,NULL,0
5225651,Warcraft,14,NULL,-1,9,NULL,0
5217062,Radio,14,NULL,-1,9,NULL,0
5206871,SpaceX,14,NULL,-1,9,NULL,0
5203046,G.I. Joe,14,NULL,-1,9,NULL,0
5195216,Cryptozoology,14,NULL,-1,9,NULL,0
5193329,Linear algebra,14,NULL,-1,9,NULL,0
5188064,Code Lyoko,14,NULL,-1,9,NULL,0
5182339,Roots,14,NULL,-1,9,NULL,0
5172573,Arabic language,14,NULL,-1,9,NULL,0
5164558,Gilgit-Baltistan,14,NULL,-1,9,NULL,0
5164016,World of Warcraft,14,NULL,-1,9,NULL,0
5161309,Adoption,14,NULL,-1,9,NULL,0
5150639,"Washington, D.C.",14,NULL,-1,9,NULL,0
5146860,Biathlon,14,NULL,-1,9,NULL,0
5146765,Somalia,14,NULL,-1,9,NULL,0
5145872,South Africa,14,NULL,-1,9,NULL,0
5145499,Benin,14,NULL,-1,9,NULL,0
5145434,Togo,14,NULL,-1,9,NULL,0
5145360,Sudan,14,NULL,-1,9,NULL,0
5139025,Superman,14,NULL,-1,9,NULL,0
5137635,Badminton,14,NULL,-1,9,NULL,0
5137078,Cambodia,14,NULL,-1,9,NULL,0
5136646,Yemen,14,NULL,-1,9,NULL,0
5136405,South Korea,14,NULL,-1,9,NULL,0
5136128,Saudi Arabia,14,NULL,-1,9,NULL,0
5136066,Pakistan,14,NULL,-1,9,NULL,0
5135926,United Arab Emirates,14,NULL,-1,9,NULL,0
5135740,Thailand,14,NULL,-1,9,1,0
5133256,Central Asia,14,NULL,-1,9,NULL,0
5131931,Taiwan,14,NULL,-1,9,NULL,0
5127787,Portugal,14,NULL,-1,9,NULL,0
5126946,Netherlands,14,NULL,-1,9,NULL,0
5125393,Marvel Comics,14,NULL,-1,9,NULL,0
5124413,Europe,14,NULL,-1,9,NULL,0
5117160,Fencing,14,NULL,-1,9,NULL,0
5116977,Boxing,14,NULL,-1,9,NULL,0
5116413,Sonic the Hedgehog,14,NULL,-1,9,NULL,0
5116131,Gymnastics,14,NULL,-1,9,NULL,0
5115096,StarCraft,14,NULL,-1,9,NULL,0
5113199,PlayStation 3,14,NULL,-1,9,NULL,0
5108586,Kalevala,14,NULL,-1,9,NULL,0
5103303,Deus Ex,14,NULL,-1,9,NULL,0
5097046,Mario characters,14,NULL,-1,9,NULL,0
5088485,Children's literature,14,NULL,-1,9,NULL,0
5087610,Cricket,14,NULL,-1,9,NULL,0
5087555,Hockey,14,NULL,-1,9,NULL,0
5086661,Association football,14,NULL,-1,9,NULL,0
5085691,Science fiction,14,NULL,-1,9,1,0
5085259,Tuvalu,14,NULL,-1,9,NULL,0
5085172,Bahrain,14,NULL,-1,9,NULL,0
5085061,Isle of Man,14,NULL,-1,9,NULL,0
5084923,Fruit,14,NULL,-1,9,NULL,0
5084643,Maldives,14,NULL,-1,9,NULL,0
5083969,Sri Lanka,14,NULL,-1,9,NULL,0
5083583,Trinidad and Tobago,14,NULL,-1,9,NULL,0
5079531,Theatre,14,NULL,-1,9,NULL,0
5078418,Jargon,14,NULL,-1,9,NULL,0
5078295,Singapore,14,NULL,-1,9,1,0
5077809,Uganda,14,NULL,-1,9,NULL,0
5077687,Rwanda,14,NULL,-1,9,NULL,0
5077653,Slovenia,14,NULL,-1,9,NULL,0
5077620,Belarus,14,NULL,-1,9,NULL,0
5077596,South Sudan,14,NULL,-1,9,NULL,0
5077544,Armenia,14,NULL,-1,9,NULL,0
5077510,Estonia,14,NULL,-1,9,NULL,0
5077456,Malawi,14,NULL,-1,9,NULL,0
5077422,Zambia,14,NULL,-1,9,NULL,0
5077383,Pomerania,14,NULL,-1,9,NULL,0
5077263,Macedonia,14,NULL,-1,9,NULL,0
5077215,Croatia,14,NULL,-1,9,NULL,0
5077141,Afghanistan,14,NULL,-1,9,NULL,0
5077069,Mongolia,14,NULL,-1,9,NULL,0
5076938,Zimbabwe,14,NULL,-1,9,NULL,0
5076861,Malta,14,NULL,-1,9,NULL,0
5074463,Tibet,14,NULL,-1,9,NULL,0
5073865,Computing,14,NULL,-1,9,1,0
5072309,Lighthouses,14,NULL,-1,9,NULL,0
5071135,Coins,14,NULL,-1,9,NULL,0
5069785,Andorra,14,NULL,-1,9,NULL,0
5069013,Currency,14,NULL,-1,9,NULL,0
5067395,Amusement parks,14,NULL,-1,9,0,0
5066685,Volcanoes,14,NULL,-1,9,NULL,0
5065268,Baptist,14,NULL,-1,9,NULL,0
5061673,Malware,14,NULL,-1,9,NULL,0
5061189,Rocketry,14,NULL,-1,9,NULL,0
5058752,Sources,14,NULL,-1,9,NULL,0
5058611,Orders of magnitude,14,NULL,-1,9,NULL,0
5057124,Colors,14,NULL,-1,9,NULL,0
5056209,FAQ,14,NULL,-1,9,NULL,0
5055589,Fungi,14,NULL,-1,9,NULL,0
5053332,Cold War,14,NULL,-1,9,NULL,0
5052808,Internet Relay Chat,14,NULL,-1,9,NULL,0
5051849,British Library,14,NULL,-1,9,NULL,0
5051045,Azerbaijan,14,NULL,-1,9,NULL,0
5050821,Law enforcement,14,NULL,-1,9,NULL,0
5049742,Soviet Union,14,NULL,-1,9,NULL,0
5049659,United States,14,NULL,-1,9,NULL,0
5047396,Software,14,NULL,-1,9,NULL,0
5043853,The Chaser,14,NULL,-1,9,NULL,0
5041159,Extinction,14,NULL,-1,9,NULL,0
5039965,Lahore,14,NULL,-1,9,NULL,0
5038540,The Untouchables,14,NULL,-1,9,NULL,0
5036694,Seas,14,NULL,-1,9,NULL,0
5033792,History of Scotland,14,NULL,-1,9,NULL,0
5033664,Difference,14,NULL,-1,9,NULL,0
5033595,Scotland,14,NULL,-1,9,NULL,0
5032745,Crusades,14,NULL,-1,9,NULL,0
5032082,Taoism,14,NULL,-1,9,NULL,0
5030736,Sufism,14,NULL,-1,9,NULL,0
5029686,Computer graphics,14,NULL,-1,9,NULL,0
5029268,God,14,NULL,-1,9,NULL,0
5029261,Meteorology,14,NULL,-1,9,NULL,0
5028627,Paleontology,14,NULL,-1,9,NULL,0
5028553,Geology,14,NULL,-1,9,1,0
5027414,Norse mythology,14,NULL,-1,9,NULL,0
5026754,Archimedes,14,NULL,-1,9,NULL,0
5025941,Novels,14,NULL,-1,9,NULL,0
5025778,American Revolutionary War,14,NULL,-1,9,NULL,0
5025072,Information,14,NULL,-1,9,NULL,0
5024624,North Korea,14,NULL,-1,9,NULL,0
5023706,Astrology,14,NULL,-1,9,NULL,0
5023013,Classical music,14,NULL,-1,9,1,0
5021106,Poetry,14,NULL,-1,9,NULL,0
5016742,Greek mythology,14,NULL,-1,9,NULL,0
5014217,Property,14,NULL,-1,9,1,0
5013671,Gnosticism,14,NULL,-1,9,NULL,0
5012435,Nucleosynthesis,14,NULL,-1,9,NULL,0
5012295,Suicide,14,NULL,-1,9,NULL,0
5010695,Capitalism,14,NULL,-1,9,NULL,0
5010113,Cadmium,14,NULL,-1,9,NULL,0
5010039,Holmium,14,NULL,-1,9,NULL,0
5009983,Polonium,14,NULL,-1,9,NULL,0
5009889,Bohrium,14,NULL,-1,9,NULL,0
5009659,Espionage,14,NULL,-1,9,NULL,0
5009581,Livermorium,14,NULL,-1,9,NULL,0
5009410,Beryllium,14,NULL,-1,9,NULL,0
5009360,Magnesium,14,NULL,-1,9,NULL,0
5009298,Barium,14,NULL,-1,9,NULL,0
5009252,Indium,14,NULL,-1,9,NULL,0
